movie_title,genres,budget,gross,imdb_score,plot_keywords
Indiana Jones and the Kingdom of the Crystal Skull ,Action,185000000.0,317011114.0,6.2,year 1957
Indiana Jones and the Kingdom of the Crystal Skull ,Adventure,185000000.0,317011114.0,6.2,year 1957
Indiana Jones and the Kingdom of the Crystal Skull ,Fantasy,185000000.0,317011114.0,6.2,year 1957
Brave ,Adventure,185000000.0,237282182.0,7.2,archery
Brave ,Animation,185000000.0,237282182.0,7.2,archery
Brave ,Comedy,185000000.0,237282182.0,7.2,archery
Brave ,Family,185000000.0,237282182.0,7.2,archery
Brave ,Fantasy,185000000.0,237282182.0,7.2,archery
Brave ,Adventure,185000000.0,237282182.0,7.2,coming of age
Brave ,Animation,185000000.0,237282182.0,7.2,coming of age
Brave ,Comedy,185000000.0,237282182.0,7.2,coming of age
Brave ,Family,185000000.0,237282182.0,7.2,coming of age
Brave ,Fantasy,185000000.0,237282182.0,7.2,coming of age
Brave ,Adventure,185000000.0,237282182.0,7.2,female warrior
Brave ,Animation,185000000.0,237282182.0,7.2,female warrior
Brave ,Comedy,185000000.0,237282182.0,7.2,female warrior
Brave ,Family,185000000.0,237282182.0,7.2,female warrior
Brave ,Fantasy,185000000.0,237282182.0,7.2,female warrior
Brave ,Adventure,185000000.0,237282182.0,7.2,princess
Brave ,Animation,185000000.0,237282182.0,7.2,princess
Brave ,Comedy,185000000.0,237282182.0,7.2,princess
Brave ,Family,185000000.0,237282182.0,7.2,princess
Brave ,Fantasy,185000000.0,237282182.0,7.2,princess
Brave ,Adventure,185000000.0,237282182.0,7.2,rebellious daughter
Brave ,Animation,185000000.0,237282182.0,7.2,rebellious daughter
Brave ,Comedy,185000000.0,237282182.0,7.2,rebellious daughter
Brave ,Family,185000000.0,237282182.0,7.2,rebellious daughter
Brave ,Fantasy,185000000.0,237282182.0,7.2,rebellious daughter
Star Trek Beyond ,Action,185000000.0,130468626.0,7.5,hatred
Star Trek Beyond ,Adventure,185000000.0,130468626.0,7.5,hatred
Star Trek Beyond ,Sci-Fi,185000000.0,130468626.0,7.5,hatred
Star Trek Beyond ,Thriller,185000000.0,130468626.0,7.5,hatred
Star Trek Beyond ,Action,185000000.0,130468626.0,7.5,sequel
Star Trek Beyond ,Adventure,185000000.0,130468626.0,7.5,sequel
Star Trek Beyond ,Sci-Fi,185000000.0,130468626.0,7.5,sequel
Star Trek Beyond ,Thriller,185000000.0,130468626.0,7.5,sequel
Star Trek Beyond ,Action,185000000.0,130468626.0,7.5,space opera
Star Trek Beyond ,Adventure,185000000.0,130468626.0,7.5,space opera
Star Trek Beyond ,Sci-Fi,185000000.0,130468626.0,7.5,space opera
Star Trek Beyond ,Thriller,185000000.0,130468626.0,7.5,space opera
Star Trek Beyond ,Action,185000000.0,130468626.0,7.5,star trek
Star Trek Beyond ,Adventure,185000000.0,130468626.0,7.5,star trek
Star Trek Beyond ,Sci-Fi,185000000.0,130468626.0,7.5,star trek
Star Trek Beyond ,Thriller,185000000.0,130468626.0,7.5,star trek
Star Trek Beyond ,Action,185000000.0,130468626.0,7.5,third part
Star Trek Beyond ,Adventure,185000000.0,130468626.0,7.5,third part
Star Trek Beyond ,Sci-Fi,185000000.0,130468626.0,7.5,third part
Star Trek Beyond ,Thriller,185000000.0,130468626.0,7.5,third part
WALL·E ,Adventure,180000000.0,223806889.0,8.4,earth
WALL·E ,Animation,180000000.0,223806889.0,8.4,earth
WALL·E ,Family,180000000.0,223806889.0,8.4,earth
WALL·E ,Sci-Fi,180000000.0,223806889.0,8.4,earth
WALL·E ,Adventure,180000000.0,223806889.0,8.4,obesity
WALL·E ,Animation,180000000.0,223806889.0,8.4,obesity
WALL·E ,Family,180000000.0,223806889.0,8.4,obesity
WALL·E ,Sci-Fi,180000000.0,223806889.0,8.4,obesity
WALL·E ,Adventure,180000000.0,223806889.0,8.4,plant
WALL·E ,Animation,180000000.0,223806889.0,8.4,plant
WALL·E ,Family,180000000.0,223806889.0,8.4,plant
WALL·E ,Sci-Fi,180000000.0,223806889.0,8.4,plant
WALL·E ,Adventure,180000000.0,223806889.0,8.4,robot
WALL·E ,Animation,180000000.0,223806889.0,8.4,robot
WALL·E ,Family,180000000.0,223806889.0,8.4,robot
WALL·E ,Sci-Fi,180000000.0,223806889.0,8.4,robot
WALL·E ,Adventure,180000000.0,223806889.0,8.4,soil
WALL·E ,Animation,180000000.0,223806889.0,8.4,soil
WALL·E ,Family,180000000.0,223806889.0,8.4,soil
WALL·E ,Sci-Fi,180000000.0,223806889.0,8.4,soil
Rush Hour 3 ,Action,140000000.0,140080850.0,6.2,ambassador
Rush Hour 3 ,Comedy,140000000.0,140080850.0,6.2,ambassador
Rush Hour 3 ,Crime,140000000.0,140080850.0,6.2,ambassador
Rush Hour 3 ,Thriller,140000000.0,140080850.0,6.2,ambassador
Rush Hour 3 ,Action,140000000.0,140080850.0,6.2,assassination
Rush Hour 3 ,Comedy,140000000.0,140080850.0,6.2,assassination
Rush Hour 3 ,Crime,140000000.0,140080850.0,6.2,assassination
Rush Hour 3 ,Thriller,140000000.0,140080850.0,6.2,assassination
Rush Hour 3 ,Action,140000000.0,140080850.0,6.2,chinese
Rush Hour 3 ,Comedy,140000000.0,140080850.0,6.2,chinese
Rush Hour 3 ,Crime,140000000.0,140080850.0,6.2,chinese
Rush Hour 3 ,Thriller,140000000.0,140080850.0,6.2,chinese
Rush Hour 3 ,Action,140000000.0,140080850.0,6.2,french
Rush Hour 3 ,Comedy,140000000.0,140080850.0,6.2,french
Rush Hour 3 ,Crime,140000000.0,140080850.0,6.2,french
Rush Hour 3 ,Thriller,140000000.0,140080850.0,6.2,french
Rush Hour 3 ,Action,140000000.0,140080850.0,6.2,triad
Rush Hour 3 ,Comedy,140000000.0,140080850.0,6.2,triad
Rush Hour 3 ,Crime,140000000.0,140080850.0,6.2,triad
Rush Hour 3 ,Thriller,140000000.0,140080850.0,6.2,triad
2012 ,Action,200000000.0,166112167.0,5.8,ark
2012 ,Adventure,200000000.0,166112167.0,5.8,ark
2012 ,Sci-Fi,200000000.0,166112167.0,5.8,ark
2012 ,Action,200000000.0,166112167.0,5.8,catastrophe
2012 ,Adventure,200000000.0,166112167.0,5.8,catastrophe
2012 ,Sci-Fi,200000000.0,166112167.0,5.8,catastrophe
2012 ,Action,200000000.0,166112167.0,5.8,geologist
2012 ,Adventure,200000000.0,166112167.0,5.8,geologist
2012 ,Sci-Fi,200000000.0,166112167.0,5.8,geologist
2012 ,Action,200000000.0,166112167.0,5.8,president
2012 ,Adventure,200000000.0,166112167.0,5.8,president
2012 ,Sci-Fi,200000000.0,166112167.0,5.8,president
2012 ,Action,200000000.0,166112167.0,5.8,writer
2012 ,Adventure,200000000.0,166112167.0,5.8,writer
2012 ,Sci-Fi,200000000.0,166112167.0,5.8,writer
A Christmas Carol ,Animation,200000000.0,137850096.0,6.8,charles dickens
A Christmas Carol ,Drama,200000000.0,137850096.0,6.8,charles dickens
A Christmas Carol ,Family,200000000.0,137850096.0,6.8,charles dickens
A Christmas Carol ,Fantasy,200000000.0,137850096.0,6.8,charles dickens
A Christmas Carol ,Animation,200000000.0,137850096.0,6.8,christmas
A Christmas Carol ,Drama,200000000.0,137850096.0,6.8,christmas
A Christmas Carol ,Family,200000000.0,137850096.0,6.8,christmas
A Christmas Carol ,Fantasy,200000000.0,137850096.0,6.8,christmas
A Christmas Carol ,Animation,200000000.0,137850096.0,6.8,christmas eve
A Christmas Carol ,Drama,200000000.0,137850096.0,6.8,christmas eve
A Christmas Carol ,Family,200000000.0,137850096.0,6.8,christmas eve
A Christmas Carol ,Fantasy,200000000.0,137850096.0,6.8,christmas eve
A Christmas Carol ,Animation,200000000.0,137850096.0,6.8,ghost
A Christmas Carol ,Drama,200000000.0,137850096.0,6.8,ghost
A Christmas Carol ,Family,200000000.0,137850096.0,6.8,ghost
A Christmas Carol ,Fantasy,200000000.0,137850096.0,6.8,ghost
A Christmas Carol ,Animation,200000000.0,137850096.0,6.8,scrooge
A Christmas Carol ,Drama,200000000.0,137850096.0,6.8,scrooge
A Christmas Carol ,Family,200000000.0,137850096.0,6.8,scrooge
A Christmas Carol ,Fantasy,200000000.0,137850096.0,6.8,scrooge
Jupiter Ascending ,Action,176000000.0,47375327.0,5.4,box office flop
Jupiter Ascending ,Adventure,176000000.0,47375327.0,5.4,box office flop
Jupiter Ascending ,Sci-Fi,176000000.0,47375327.0,5.4,box office flop
Jupiter Ascending ,Action,176000000.0,47375327.0,5.4,critically bashed
Jupiter Ascending ,Adventure,176000000.0,47375327.0,5.4,critically bashed
Jupiter Ascending ,Sci-Fi,176000000.0,47375327.0,5.4,critically bashed
Jupiter Ascending ,Action,176000000.0,47375327.0,5.4,planet earth
Jupiter Ascending ,Adventure,176000000.0,47375327.0,5.4,planet earth
Jupiter Ascending ,Sci-Fi,176000000.0,47375327.0,5.4,planet earth
Jupiter Ascending ,Action,176000000.0,47375327.0,5.4,space opera
Jupiter Ascending ,Adventure,176000000.0,47375327.0,5.4,space opera
Jupiter Ascending ,Sci-Fi,176000000.0,47375327.0,5.4,space opera
Jupiter Ascending ,Action,176000000.0,47375327.0,5.4,woman in bra and panties
Jupiter Ascending ,Adventure,176000000.0,47375327.0,5.4,woman in bra and panties
Jupiter Ascending ,Sci-Fi,176000000.0,47375327.0,5.4,woman in bra and panties
The Legend of Tarzan ,Action,180000000.0,124051759.0,6.6,africa
The Legend of Tarzan ,Adventure,180000000.0,124051759.0,6.6,africa
The Legend of Tarzan ,Drama,180000000.0,124051759.0,6.6,africa
The Legend of Tarzan ,Romance,180000000.0,124051759.0,6.6,africa
The Legend of Tarzan ,Action,180000000.0,124051759.0,6.6,capture
The Legend of Tarzan ,Adventure,180000000.0,124051759.0,6.6,capture
The Legend of Tarzan ,Drama,180000000.0,124051759.0,6.6,capture
The Legend of Tarzan ,Romance,180000000.0,124051759.0,6.6,capture
The Legend of Tarzan ,Action,180000000.0,124051759.0,6.6,jungle
The Legend of Tarzan ,Adventure,180000000.0,124051759.0,6.6,jungle
The Legend of Tarzan ,Drama,180000000.0,124051759.0,6.6,jungle
The Legend of Tarzan ,Romance,180000000.0,124051759.0,6.6,jungle
The Legend of Tarzan ,Action,180000000.0,124051759.0,6.6,male objectification
The Legend of Tarzan ,Adventure,180000000.0,124051759.0,6.6,male objectification
The Legend of Tarzan ,Drama,180000000.0,124051759.0,6.6,male objectification
The Legend of Tarzan ,Romance,180000000.0,124051759.0,6.6,male objectification
The Legend of Tarzan ,Action,180000000.0,124051759.0,6.6,tarzan
The Legend of Tarzan ,Adventure,180000000.0,124051759.0,6.6,tarzan
The Legend of Tarzan ,Drama,180000000.0,124051759.0,6.6,tarzan
The Legend of Tarzan ,Romance,180000000.0,124051759.0,6.6,tarzan
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Adventure,180000000.0,291709845.0,6.9,hide and seek
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Family,180000000.0,291709845.0,6.9,hide and seek
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Fantasy,180000000.0,291709845.0,6.9,hide and seek
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Adventure,180000000.0,291709845.0,6.9,lion
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Family,180000000.0,291709845.0,6.9,lion
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Fantasy,180000000.0,291709845.0,6.9,lion
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Adventure,180000000.0,291709845.0,6.9,magic
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Family,180000000.0,291709845.0,6.9,magic
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Fantasy,180000000.0,291709845.0,6.9,magic
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Adventure,180000000.0,291709845.0,6.9,professor
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Family,180000000.0,291709845.0,6.9,professor
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Fantasy,180000000.0,291709845.0,6.9,professor
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Adventure,180000000.0,291709845.0,6.9,snow
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Family,180000000.0,291709845.0,6.9,snow
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Fantasy,180000000.0,291709845.0,6.9,snow
X-Men: Apocalypse ,Action,178000000.0,154985087.0,7.3,mutant
X-Men: Apocalypse ,Adventure,178000000.0,154985087.0,7.3,mutant
X-Men: Apocalypse ,Sci-Fi,178000000.0,154985087.0,7.3,mutant
X-Men: Apocalypse ,Action,178000000.0,154985087.0,7.3,superhero
X-Men: Apocalypse ,Adventure,178000000.0,154985087.0,7.3,superhero
X-Men: Apocalypse ,Sci-Fi,178000000.0,154985087.0,7.3,superhero
X-Men: Apocalypse ,Action,178000000.0,154985087.0,7.3,superhero team
X-Men: Apocalypse ,Adventure,178000000.0,154985087.0,7.3,superhero team
X-Men: Apocalypse ,Sci-Fi,178000000.0,154985087.0,7.3,superhero team
X-Men: Apocalypse ,Action,178000000.0,154985087.0,7.3,x men
X-Men: Apocalypse ,Adventure,178000000.0,154985087.0,7.3,x men
X-Men: Apocalypse ,Sci-Fi,178000000.0,154985087.0,7.3,x men
X-Men: Apocalypse ,Action,178000000.0,154985087.0,7.3,year 1983
X-Men: Apocalypse ,Adventure,178000000.0,154985087.0,7.3,year 1983
X-Men: Apocalypse ,Sci-Fi,178000000.0,154985087.0,7.3,year 1983
The Dark Knight ,Action,185000000.0,533316061.0,9.0,based on comic book
The Dark Knight ,Crime,185000000.0,533316061.0,9.0,based on comic book
The Dark Knight ,Drama,185000000.0,533316061.0,9.0,based on comic book
The Dark Knight ,Thriller,185000000.0,533316061.0,9.0,based on comic book
The Dark Knight ,Action,185000000.0,533316061.0,9.0,dc comics
The Dark Knight ,Crime,185000000.0,533316061.0,9.0,dc comics
The Dark Knight ,Drama,185000000.0,533316061.0,9.0,dc comics
The Dark Knight ,Thriller,185000000.0,533316061.0,9.0,dc comics
The Dark Knight ,Action,185000000.0,533316061.0,9.0,psychopath
The Dark Knight ,Crime,185000000.0,533316061.0,9.0,psychopath
The Dark Knight ,Drama,185000000.0,533316061.0,9.0,psychopath
The Dark Knight ,Thriller,185000000.0,533316061.0,9.0,psychopath
The Dark Knight ,Action,185000000.0,533316061.0,9.0,star died before release
The Dark Knight ,Crime,185000000.0,533316061.0,9.0,star died before release
The Dark Knight ,Drama,185000000.0,533316061.0,9.0,star died before release
The Dark Knight ,Thriller,185000000.0,533316061.0,9.0,star died before release
The Dark Knight ,Action,185000000.0,533316061.0,9.0,urban setting
The Dark Knight ,Crime,185000000.0,533316061.0,9.0,urban setting
The Dark Knight ,Drama,185000000.0,533316061.0,9.0,urban setting
The Dark Knight ,Thriller,185000000.0,533316061.0,9.0,urban setting
Up ,Adventure,175000000.0,292979556.0,8.3,balloon
Up ,Animation,175000000.0,292979556.0,8.3,balloon
Up ,Comedy,175000000.0,292979556.0,8.3,balloon
Up ,Family,175000000.0,292979556.0,8.3,balloon
Up ,Adventure,175000000.0,292979556.0,8.3,house
Up ,Animation,175000000.0,292979556.0,8.3,house
Up ,Comedy,175000000.0,292979556.0,8.3,house
Up ,Family,175000000.0,292979556.0,8.3,house
Up ,Adventure,175000000.0,292979556.0,8.3,promise
Up ,Animation,175000000.0,292979556.0,8.3,promise
Up ,Comedy,175000000.0,292979556.0,8.3,promise
Up ,Family,175000000.0,292979556.0,8.3,promise
Up ,Adventure,175000000.0,292979556.0,8.3,retirement
Up ,Animation,175000000.0,292979556.0,8.3,retirement
Up ,Comedy,175000000.0,292979556.0,8.3,retirement
Up ,Family,175000000.0,292979556.0,8.3,retirement
Up ,Adventure,175000000.0,292979556.0,8.3,skeleton
Up ,Animation,175000000.0,292979556.0,8.3,skeleton
Up ,Comedy,175000000.0,292979556.0,8.3,skeleton
Up ,Family,175000000.0,292979556.0,8.3,skeleton
Monsters vs. Aliens ,Action,175000000.0,198332128.0,6.5,alien
Monsters vs. Aliens ,Adventure,175000000.0,198332128.0,6.5,alien
Monsters vs. Aliens ,Animation,175000000.0,198332128.0,6.5,alien
Monsters vs. Aliens ,Comedy,175000000.0,198332128.0,6.5,alien
Monsters vs. Aliens ,Family,175000000.0,198332128.0,6.5,alien
Monsters vs. Aliens ,Sci-Fi,175000000.0,198332128.0,6.5,alien
Monsters vs. Aliens ,Action,175000000.0,198332128.0,6.5,alien invasion
Monsters vs. Aliens ,Adventure,175000000.0,198332128.0,6.5,alien invasion
Monsters vs. Aliens ,Animation,175000000.0,198332128.0,6.5,alien invasion
Monsters vs. Aliens ,Comedy,175000000.0,198332128.0,6.5,alien invasion
Monsters vs. Aliens ,Family,175000000.0,198332128.0,6.5,alien invasion
Monsters vs. Aliens ,Sci-Fi,175000000.0,198332128.0,6.5,alien invasion
Monsters vs. Aliens ,Action,175000000.0,198332128.0,6.5,alien space craft
Monsters vs. Aliens ,Adventure,175000000.0,198332128.0,6.5,alien space craft
Monsters vs. Aliens ,Animation,175000000.0,198332128.0,6.5,alien space craft
Monsters vs. Aliens ,Comedy,175000000.0,198332128.0,6.5,alien space craft
Monsters vs. Aliens ,Family,175000000.0,198332128.0,6.5,alien space craft
Monsters vs. Aliens ,Sci-Fi,175000000.0,198332128.0,6.5,alien space craft
Monsters vs. Aliens ,Action,175000000.0,198332128.0,6.5,giant
Monsters vs. Aliens ,Adventure,175000000.0,198332128.0,6.5,giant
Monsters vs. Aliens ,Animation,175000000.0,198332128.0,6.5,giant
Monsters vs. Aliens ,Comedy,175000000.0,198332128.0,6.5,giant
Monsters vs. Aliens ,Family,175000000.0,198332128.0,6.5,giant
Monsters vs. Aliens ,Sci-Fi,175000000.0,198332128.0,6.5,giant
Monsters vs. Aliens ,Action,175000000.0,198332128.0,6.5,giantess
Monsters vs. Aliens ,Adventure,175000000.0,198332128.0,6.5,giantess
Monsters vs. Aliens ,Animation,175000000.0,198332128.0,6.5,giantess
Monsters vs. Aliens ,Comedy,175000000.0,198332128.0,6.5,giantess
Monsters vs. Aliens ,Family,175000000.0,198332128.0,6.5,giantess
Monsters vs. Aliens ,Sci-Fi,175000000.0,198332128.0,6.5,giantess
Iron Man ,Action,140000000.0,318298180.0,7.9,afghanistan
Iron Man ,Adventure,140000000.0,318298180.0,7.9,afghanistan
Iron Man ,Sci-Fi,140000000.0,318298180.0,7.9,afghanistan
Iron Man ,Action,140000000.0,318298180.0,7.9,billionaire
Iron Man ,Adventure,140000000.0,318298180.0,7.9,billionaire
Iron Man ,Sci-Fi,140000000.0,318298180.0,7.9,billionaire
Iron Man ,Action,140000000.0,318298180.0,7.9,inventor
Iron Man ,Adventure,140000000.0,318298180.0,7.9,inventor
Iron Man ,Sci-Fi,140000000.0,318298180.0,7.9,inventor
Iron Man ,Action,140000000.0,318298180.0,7.9,playboy
Iron Man ,Adventure,140000000.0,318298180.0,7.9,playboy
Iron Man ,Sci-Fi,140000000.0,318298180.0,7.9,playboy
Iron Man ,Action,140000000.0,318298180.0,7.9,u.s. air force
Iron Man ,Adventure,140000000.0,318298180.0,7.9,u.s. air force
Iron Man ,Sci-Fi,140000000.0,318298180.0,7.9,u.s. air force
Hugo ,Adventure,170000000.0,73820094.0,7.5,automaton
Hugo ,Drama,170000000.0,73820094.0,7.5,automaton
Hugo ,Family,170000000.0,73820094.0,7.5,automaton
Hugo ,Mystery,170000000.0,73820094.0,7.5,automaton
Hugo ,Adventure,170000000.0,73820094.0,7.5,mechanical
Hugo ,Drama,170000000.0,73820094.0,7.5,mechanical
Hugo ,Family,170000000.0,73820094.0,7.5,mechanical
Hugo ,Mystery,170000000.0,73820094.0,7.5,mechanical
Hugo ,Adventure,170000000.0,73820094.0,7.5,railway station
Hugo ,Drama,170000000.0,73820094.0,7.5,railway station
Hugo ,Family,170000000.0,73820094.0,7.5,railway station
Hugo ,Mystery,170000000.0,73820094.0,7.5,railway station
Hugo ,Adventure,170000000.0,73820094.0,7.5,steampunk
Hugo ,Drama,170000000.0,73820094.0,7.5,steampunk
Hugo ,Family,170000000.0,73820094.0,7.5,steampunk
Hugo ,Mystery,170000000.0,73820094.0,7.5,steampunk
Hugo ,Adventure,170000000.0,73820094.0,7.5,train
Hugo ,Drama,170000000.0,73820094.0,7.5,train
Hugo ,Family,170000000.0,73820094.0,7.5,train
Hugo ,Mystery,170000000.0,73820094.0,7.5,train
Wild Wild West ,Action,170000000.0,113745408.0,4.8,buddy movie
Wild Wild West ,Comedy,170000000.0,113745408.0,4.8,buddy movie
Wild Wild West ,Sci-Fi,170000000.0,113745408.0,4.8,buddy movie
Wild Wild West ,Western,170000000.0,113745408.0,4.8,buddy movie
Wild Wild West ,Action,170000000.0,113745408.0,4.8,general
Wild Wild West ,Comedy,170000000.0,113745408.0,4.8,general
Wild Wild West ,Sci-Fi,170000000.0,113745408.0,4.8,general
Wild Wild West ,Western,170000000.0,113745408.0,4.8,general
Wild Wild West ,Action,170000000.0,113745408.0,4.8,inventor
Wild Wild West ,Comedy,170000000.0,113745408.0,4.8,inventor
Wild Wild West ,Sci-Fi,170000000.0,113745408.0,4.8,inventor
Wild Wild West ,Western,170000000.0,113745408.0,4.8,inventor
Wild Wild West ,Action,170000000.0,113745408.0,4.8,steampunk
Wild Wild West ,Comedy,170000000.0,113745408.0,4.8,steampunk
Wild Wild West ,Sci-Fi,170000000.0,113745408.0,4.8,steampunk
Wild Wild West ,Western,170000000.0,113745408.0,4.8,steampunk
Wild Wild West ,Action,170000000.0,113745408.0,4.8,utah
Wild Wild West ,Comedy,170000000.0,113745408.0,4.8,utah
Wild Wild West ,Sci-Fi,170000000.0,113745408.0,4.8,utah
Wild Wild West ,Western,170000000.0,113745408.0,4.8,utah
The Mummy: Tomb of the Dragon Emperor ,Action,145000000.0,102176165.0,5.2,army
The Mummy: Tomb of the Dragon Emperor ,Adventure,145000000.0,102176165.0,5.2,army
The Mummy: Tomb of the Dragon Emperor ,Fantasy,145000000.0,102176165.0,5.2,army
The Mummy: Tomb of the Dragon Emperor ,Horror,145000000.0,102176165.0,5.2,army
The Mummy: Tomb of the Dragon Emperor ,Thriller,145000000.0,102176165.0,5.2,army
The Mummy: Tomb of the Dragon Emperor ,Action,145000000.0,102176165.0,5.2,china
The Mummy: Tomb of the Dragon Emperor ,Adventure,145000000.0,102176165.0,5.2,china
The Mummy: Tomb of the Dragon Emperor ,Fantasy,145000000.0,102176165.0,5.2,china
The Mummy: Tomb of the Dragon Emperor ,Horror,145000000.0,102176165.0,5.2,china
The Mummy: Tomb of the Dragon Emperor ,Thriller,145000000.0,102176165.0,5.2,china
The Mummy: Tomb of the Dragon Emperor ,Action,145000000.0,102176165.0,5.2,emperor
The Mummy: Tomb of the Dragon Emperor ,Adventure,145000000.0,102176165.0,5.2,emperor
The Mummy: Tomb of the Dragon Emperor ,Fantasy,145000000.0,102176165.0,5.2,emperor
The Mummy: Tomb of the Dragon Emperor ,Horror,145000000.0,102176165.0,5.2,emperor
The Mummy: Tomb of the Dragon Emperor ,Thriller,145000000.0,102176165.0,5.2,emperor
The Mummy: Tomb of the Dragon Emperor ,Action,145000000.0,102176165.0,5.2,mummy
The Mummy: Tomb of the Dragon Emperor ,Adventure,145000000.0,102176165.0,5.2,mummy
The Mummy: Tomb of the Dragon Emperor ,Fantasy,145000000.0,102176165.0,5.2,mummy
The Mummy: Tomb of the Dragon Emperor ,Horror,145000000.0,102176165.0,5.2,mummy
The Mummy: Tomb of the Dragon Emperor ,Thriller,145000000.0,102176165.0,5.2,mummy
The Mummy: Tomb of the Dragon Emperor ,Action,145000000.0,102176165.0,5.2,shangri la
The Mummy: Tomb of the Dragon Emperor ,Adventure,145000000.0,102176165.0,5.2,shangri la
The Mummy: Tomb of the Dragon Emperor ,Fantasy,145000000.0,102176165.0,5.2,shangri la
The Mummy: Tomb of the Dragon Emperor ,Horror,145000000.0,102176165.0,5.2,shangri la
The Mummy: Tomb of the Dragon Emperor ,Thriller,145000000.0,102176165.0,5.2,shangri la
Suicide Squad ,Action,175000000.0,161087183.0,6.9,based on comic book
Suicide Squad ,Adventure,175000000.0,161087183.0,6.9,based on comic book
Suicide Squad ,Comedy,175000000.0,161087183.0,6.9,based on comic book
Suicide Squad ,Sci-Fi,175000000.0,161087183.0,6.9,based on comic book
Suicide Squad ,Action,175000000.0,161087183.0,6.9,critically bashed
Suicide Squad ,Adventure,175000000.0,161087183.0,6.9,critically bashed
Suicide Squad ,Comedy,175000000.0,161087183.0,6.9,critically bashed
Suicide Squad ,Sci-Fi,175000000.0,161087183.0,6.9,critically bashed
Suicide Squad ,Action,175000000.0,161087183.0,6.9,father daughter relationship
Suicide Squad ,Adventure,175000000.0,161087183.0,6.9,father daughter relationship
Suicide Squad ,Comedy,175000000.0,161087183.0,6.9,father daughter relationship
Suicide Squad ,Sci-Fi,175000000.0,161087183.0,6.9,father daughter relationship
Suicide Squad ,Action,175000000.0,161087183.0,6.9,reference to superman
Suicide Squad ,Adventure,175000000.0,161087183.0,6.9,reference to superman
Suicide Squad ,Comedy,175000000.0,161087183.0,6.9,reference to superman
Suicide Squad ,Sci-Fi,175000000.0,161087183.0,6.9,reference to superman
Suicide Squad ,Action,175000000.0,161087183.0,6.9,super villain
Suicide Squad ,Adventure,175000000.0,161087183.0,6.9,super villain
Suicide Squad ,Comedy,175000000.0,161087183.0,6.9,super villain
Suicide Squad ,Sci-Fi,175000000.0,161087183.0,6.9,super villain
Evan Almighty ,Comedy,175000000.0,100289690.0,5.4,ark
Evan Almighty ,Family,175000000.0,100289690.0,5.4,ark
Evan Almighty ,Fantasy,175000000.0,100289690.0,5.4,ark
Evan Almighty ,Comedy,175000000.0,100289690.0,5.4,change
Evan Almighty ,Family,175000000.0,100289690.0,5.4,change
Evan Almighty ,Fantasy,175000000.0,100289690.0,5.4,change
Evan Almighty ,Comedy,175000000.0,100289690.0,5.4,congressman
Evan Almighty ,Family,175000000.0,100289690.0,5.4,congressman
Evan Almighty ,Fantasy,175000000.0,100289690.0,5.4,congressman
Evan Almighty ,Comedy,175000000.0,100289690.0,5.4,depiction of god
Evan Almighty ,Family,175000000.0,100289690.0,5.4,depiction of god
Evan Almighty ,Fantasy,175000000.0,100289690.0,5.4,depiction of god
Evan Almighty ,Comedy,175000000.0,100289690.0,5.4,flood
Evan Almighty ,Family,175000000.0,100289690.0,5.4,flood
Evan Almighty ,Fantasy,175000000.0,100289690.0,5.4,flood
Edge of Tomorrow ,Action,178000000.0,100189501.0,7.9,alien
Edge of Tomorrow ,Adventure,178000000.0,100189501.0,7.9,alien
Edge of Tomorrow ,Sci-Fi,178000000.0,100189501.0,7.9,alien
Edge of Tomorrow ,Action,178000000.0,100189501.0,7.9,combat
Edge of Tomorrow ,Adventure,178000000.0,100189501.0,7.9,combat
Edge of Tomorrow ,Sci-Fi,178000000.0,100189501.0,7.9,combat
Edge of Tomorrow ,Action,178000000.0,100189501.0,7.9,dying repeatedly
Edge of Tomorrow ,Adventure,178000000.0,100189501.0,7.9,dying repeatedly
Edge of Tomorrow ,Sci-Fi,178000000.0,100189501.0,7.9,dying repeatedly
Edge of Tomorrow ,Action,178000000.0,100189501.0,7.9,end of the world
Edge of Tomorrow ,Adventure,178000000.0,100189501.0,7.9,end of the world
Edge of Tomorrow ,Sci-Fi,178000000.0,100189501.0,7.9,end of the world
Edge of Tomorrow ,Action,178000000.0,100189501.0,7.9,time loop
Edge of Tomorrow ,Adventure,178000000.0,100189501.0,7.9,time loop
Edge of Tomorrow ,Sci-Fi,178000000.0,100189501.0,7.9,time loop
Waterworld ,Action,175000000.0,88246220.0,6.1,future
